reason,id,score
flag_screen,21/51188398121.jpg,0.9988763928413391
flag_screen,28/50511919128.jpg,0.9988532066345215
flag_screen,79/42254652779.jpg,0.9988362193107605
flag_screen,00/50758242400.jpg,0.9987251162528992
flag_screen,71/52291980271.jpg,0.9985029697418213
flag_screen,47/42255150047.jpg,0.998359739780426
flag_screen,55/48404307655.jpg,0.9983012676239014
flag_screen,19/51735904219.jpg,0.9981862902641296
flag_screen,31/42254643431.jpg,0.9981043338775635
flag_screen,98/50206525798.jpg,0.9979968667030334
flag_screen,43/44387226243.jpg,0.9978001713752747
flag_screen,86/44681944186.jpg,0.9977983832359314
flag_screen,87/43846080587.jpg,0.997624933719635
flag_screen,83/42256015283.jpg,0.9976226687431335
flag_screen,26/42255105426.jpg,0.9976226687431335
flag_screen,80/47270136180.jpg,0.997552216053009
flag_screen,69/52907894269.jpg,0.9975336790084839
flag_screen,54/52082188054.jpg,0.9973002076148987
flag_screen,38/51767238038.jpg,0.9973002076148987
flag_screen,05/48158120405.jpg,0.9972375631332397
flag_screen,70/45395487070.jpg,0.9970141649246216
flag_screen,10/42254621410.jpg,0.9969701766967773
flag_screen,57/45760571257.jpg,0.9966583251953125
flag_screen,42/45134326242.jpg,0.9966384172439575
flag_screen,75/45131915975.jpg,0.9966384172439575
worst_musiq,57/52499857857.jpg,12.645206451416016
worst_musiq,20/52912026920.jpg,17.607450485229492
worst_musiq,86/49273927486.jpg,19.023069381713867
worst_musiq,52/49508313352.jpg,19.084733963012695
worst_musiq,10/43910387110.jpg,19.619495391845703
worst_musiq,23/51685482623.jpg,20.733707427978516
worst_musiq,64/44068710764.jpg,20.998870849609375
worst_musiq,47/52802813847.jpg,23.121118545532227
worst_musiq,62/45801911962.jpg,23.867883682250977
worst_musiq,76/49144965176.jpg,25.101806640625
worst_musiq,69/52830224369.jpg,26.68683624267578
worst_musiq,70/45492849570.jpg,26.899978637695312
worst_musiq,19/45117874919.jpg,28.186450958251953
worst_musiq,57/52646498957.jpg,28.27198028564453
worst_musiq,80/44866172480.jpg,28.30841827392578
worst_musiq,49/44590805149.jpg,28.529693603515625
worst_musiq,46/44880247346.jpg,28.654422760009766
worst_musiq,66/44736080866.jpg,28.668140411376953
worst_musiq,54/48927752954.jpg,28.959747314453125
worst_musiq,31/52089300131.jpg,29.253747940063477
worst_musiq,95/44449725295.jpg,29.843994140625
worst_musiq,02/51609560502.jpg,31.038122177124023
worst_musiq,67/51436294767.jpg,31.05640411376953
worst_musiq,83/44391054483.jpg,31.502351760864258
worst_musiq,38/46391892938.jpg,31.650691986083984
worst_musiq,26/43877932426.jpg,31.662002563476562
worst_musiq,59/45899992059.jpg,31.671762466430664
worst_musiq,39/47230347439.jpg,31.826440811157227
worst_musiq,02/29895389902.jpg,32.47331237792969
worst_musiq,21/50167777921.jpg,32.709197998046875
worst_musiq,91/50427834091.jpg,32.96459197998047
worst_musiq,53/48509486053.jpg,32.985496520996094
worst_musiq,25/29226358625.jpg,33.27078628540039
worst_musiq,73/43737777873.jpg,33.92853546142578
worst_musiq,95/43384742195.jpg,34.02992630004883
worst_musiq,21/43383787421.jpg,34.02992630004883
worst_musiq,33/43383845533.jpg,34.02992630004883
worst_musiq,60/45980312560.jpg,34.158382415771484
worst_musiq,56/50552704356.jpg,34.19624328613281
worst_musiq,74/45536992674.jpg,34.88924026489258
most_blocky,16/52049594816.jpg,9.83376407623291
most_blocky,71/52049576471.jpg,9.83376407623291
most_blocky,53/48930491753.jpg,4.689589977264404
most_blocky,02/52416248602.jpg,4.599828720092773
most_blocky,10/43077343910.jpg,4.203675270080566
most_blocky,44/46018595244.jpg,3.9818036556243896
most_blocky,07/43725382907.jpg,3.3641157150268555
most_blocky,51/24526571551.jpg,2.9437472820281982
most_blocky,93/46930547793.jpg,2.9384422302246094
most_blocky,54/44260246054.jpg,2.7476649284362793
most_blocky,66/45097843366.jpg,2.6847751140594482
most_blocky,66/45317982066.jpg,2.605118989944458
most_blocky,35/51730584435.jpg,2.5591928958892822
most_blocky,56/52918948356.jpg,2.543762683868408
most_blocky,20/45438781520.jpg,2.462034225463867
most_blocky,20/45071556620.jpg,2.45373797416687
most_blocky,85/44794103485.jpg,2.418621301651001
most_blocky,13/51207092013.jpg,2.3739075660705566
most_blocky,26/42255105426.jpg,2.3284590244293213
most_blocky,83/42256015283.jpg,2.3284590244293213
most_blocky,30/49219361830.jpg,2.32120418548584
most_blocky,50/46932063550.jpg,2.295792818069458
most_blocky,32/44658727932.jpg,2.2923545837402344
most_blocky,29/50094685129.jpg,2.251467704772949
most_blocky,75/49412250375.jpg,2.2486610412597656
most_blocky,82/46932056082.jpg,2.2407033443450928
most_blocky,65/44657549965.jpg,2.2394497394561768
most_blocky,24/48125415924.jpg,2.2202913761138916
most_blocky,02/45709484002.jpg,2.2018446922302246
most_blocky,49/45080837349.jpg,2.188695192337036
most_blocky,48/47869723048.jpg,2.165022134780884
most_blocky,85/49271892785.jpg,2.157315731048584
most_blocky,99/43906300799.jpg,2.1495909690856934
most_blocky,39/50961783839.jpg,2.1485183238983154
most_blocky,10/46239059310.jpg,2.1456968784332275
most_blocky,13/43919547913.jpg,2.1388192176818848
most_blocky,90/49020244590.jpg,2.1271588802337646
most_blocky,88/45249575288.jpg,2.1219658851623535
most_blocky,96/44030155796.jpg,2.1047937870025635
most_blocky,50/48443999250.jpg,2.0913734436035156
tiny_images,67/44068779367.jpg,1.0
tiny_images,39/47230347439.jpg,132.0
tiny_images,57/51515328157.jpg,146.0
tiny_images,73/51258030273.jpg,150.0
tiny_images,09/48603110809.jpg,156.0
tiny_images,00/45399500400.jpg,156.0
tiny_images,11/46975413311.jpg,156.0
tiny_images,21/52869081021.jpg,160.0
tiny_images,83/44391054483.jpg,166.0
tiny_images,99/43723004999.jpg,175.0
tiny_images,74/49443031274.jpg,178.0
tiny_images,02/51014246002.jpg,180.0
tiny_images,05/47547520405.jpg,180.0
tiny_images,79/50532414579.jpg,189.0
tiny_images,35/45072730535.jpg,192.0
tiny_images,43/44012030843.jpg,200.0
tiny_images,13/50806903913.jpg,200.0
tiny_images,36/44448942936.jpg,200.0
tiny_images,37/45098330937.jpg,200.0
tiny_images,35/51790406335.jpg,207.0
tiny_images,07/47307440307.jpg,208.0
tiny_images,51/52853246651.jpg,208.0
tiny_images,94/50790431394.jpg,208.0
tiny_images,31/52951490131.jpg,208.0
tiny_images,62/47483720562.jpg,208.0
tiny_images,66/48267043766.jpg,208.0
tiny_images,82/49512323082.jpg,208.0
tiny_images,82/49899142182.jpg,208.0
tiny_images,65/44701561265.jpg,208.0
tiny_images,06/50733942206.jpg,208.0
tiny_images,41/49405813641.jpg,209.0
tiny_images,47/44190852247.jpg,210.0
tiny_images,42/48125588542.jpg,214.0
tiny_images,96/51423171196.jpg,219.0
tiny_images,37/44795855537.jpg,220.0
tiny_images,62/51168487362.jpg,226.0
tiny_images,12/47382842312.jpg,228.0
tiny_images,10/50607223210.jpg,236.0
tiny_images,76/50918603476.jpg,236.0
tiny_images,71/50876480971.jpg,236.0
extreme_aspect,14/49721606514.jpg,7.314285714285714
extreme_aspect,94/45477448694.jpg,6.666666666666667
extreme_aspect,48/46559880548.jpg,6.530612244897959
extreme_aspect,27/48981799127.jpg,6.530612244897959
extreme_aspect,40/49592554940.jpg,5.203252032520325
extreme_aspect,34/46252179134.jpg,5.039370078740157
extreme_aspect,39/51486209039.jpg,5.039370078740157
extreme_aspect,16/52564960216.jpg,4.688644688644689
extreme_aspect,68/51927235668.jpg,4.60431654676259
extreme_aspect,90/44313106890.jpg,4.587813620071684
extreme_aspect,28/46046886628.jpg,4.491228070175438
extreme_aspect,98/52053813798.jpg,4.45993031358885
extreme_aspect,49/51425887149.jpg,4.444444444444445
extreme_aspect,74/51285728874.jpg,4.324324324324325
extreme_aspect,73/44328895973.jpg,4.295302013422819
extreme_aspect,14/50717478114.jpg,4.183006535947713
extreme_aspect,57/44300845557.jpg,4.16597510373444
extreme_aspect,27/51754203327.jpg,4.129032258064516
extreme_aspect,53/50849448153.jpg,4.102564102564102
extreme_aspect,56/51309503056.jpg,4.037854889589905
extreme_aspect,93/43753641093.jpg,3.93125
extreme_aspect,65/44443438465.jpg,3.8905775075987843
extreme_aspect,82/52651123982.jpg,3.867069486404834
extreme_aspect,25/45187579525.jpg,3.867069486404834
extreme_aspect,39/49404637939.jpg,3.855421686746988
extreme_aspect,42/52765732342.jpg,3.843843843843844
extreme_aspect,68/49075806968.jpg,3.843843843843844
extreme_aspect,92/51764349192.jpg,3.843843843843844
extreme_aspect,69/45717980569.jpg,3.798219584569733
extreme_aspect,43/43828904743.jpg,3.7536656891495603
extreme_aspect,42/47393258342.jpg,3.7536656891495603
extreme_aspect,23/47446045923.jpg,3.7317784256559765
extreme_aspect,87/50904808187.jpg,3.710144927536232
extreme_aspect,43/44458702643.jpg,3.7066666666666666
extreme_aspect,14/52041930614.jpg,3.6363636363636362
extreme_aspect,70/44667169870.jpg,3.585434173669468
extreme_aspect,66/44105211766.jpg,3.5754189944134076
extreme_aspect,37/49076288937.jpg,3.5359116022099446
extreme_aspect,28/47961816228.jpg,3.5359116022099446
extreme_aspect,88/47944493888.jpg,3.4877384196185286
darkest,07/51532950707.jpg,0.9995355902777778
darkest,07/43725382907.jpg,0.9994862874348959
darkest,71/52049576471.jpg,0.9991825810185185
darkest,16/52049594816.jpg,0.9991825810185185
darkest,28/38178011228.jpg,0.9991811116536459
darkest,02/52416248602.jpg,0.9989887152777778
darkest,80/45647054880.jpg,0.998973781779661
darkest,46/44880247346.jpg,0.9988271604938271
darkest,19/52884427819.jpg,0.981071063394683
darkest,78/44019897978.jpg,0.9703317901234568
darkest,80/46979953080.jpg,0.9417513167795335
darkest,98/51038324498.jpg,0.9360815229337632
darkest,57/51040146757.jpg,0.9360769435082064
darkest,44/49995355544.jpg,0.9338742398153576
darkest,19/49995345619.jpg,0.933716249633646
darkest,91/51023140891.jpg,0.9336796142291911
darkest,34/49999931734.jpg,0.9336796142291911
darkest,50/50150577750.jpg,0.9335983294255569
darkest,44/49994380444.jpg,0.9335468108880423
darkest,21/49994449621.jpg,0.9334620915152403
darkest,97/49994433197.jpg,0.9334620915152403
darkest,90/49995328690.jpg,0.9334162972596718
